Date,Location,MinTemp,MaxTemp,Temperature,Humidity,Pressure,WindSpeed,WindDir,CloudCover,SunshineHours,Rainfall,RainToday,RainTomorrow
2022-11-09,Belagavi,4.5,15.8,10.6,64.2,1017.2,24.3,S,53.0,7.8,0.0,No,No
2022-11-10,Belagavi,11.8,22.0,16.6,87.0,1018.5,21.6,W,80.5,1.4,10.5,Yes,No
2022-11-11,Hubballi,14.5,26.5,19.9,68.3,1011.0,29.8,NW,42.3,5.3,5.4,Yes,Yes
2022-11-12,Hubballi,6.0,17.5,11.0,74.6,1017.7,21.4,W,67.9,3.3,15.4,Yes,Yes
2022-11-13,Hubballi,11.7,23.1,16.8,59.9,1018.2,18.5,NE,91.5,3.5,10.9,Yes,Yes
2022-11-14,Hubballi,13.4,25.0,19.9,58.9,1018.0,31.3,E,53.9,7.5,0.0,No,Yes
2022-11-15,Belagavi,12.1,19.6,16.3,79.0,1016.2,22.2,E,69.5,2.9,5.7,Yes,Yes
2022-11-16,Hubballi,24.8,32.2,27.9,65.2,1022.9,24.5,SW,61.5,6.6,6.6,Yes,Yes
2022-11-17,Belagavi,4.0,15.3,9.8,60.1,1015.4,22.8,SW,27.7,6.8,0.0,No,No
2022-11-18,Mysuru,17.1,26.4,20.8,62.4,1018.2,22.9,N,58.8,5.5,3.4,Yes,Yes
2022-11-19,Bengaluru,12.4,22.4,16.0,78.4,1023.5,22.5,E,60.9,3.4,13.1,Yes,Yes
2022-11-20,Mysuru,12.9,24.4,19.9,62.2,1016.5,15.8,SE,46.0,6.0,0.0,No,Yes
2022-11-21,Mysuru,14.6,25.4,18.7,68.2,1017.9,21.7,NE,39.0,6.6,0.0,No,No
2022-11-22,Mangaluru,10.3,17.7,14.1,69.6,1016.3,14.8,W,63.2,4.4,4.0,Yes,Yes
2022-11-23,Mysuru,14.3,21.2,18.0,46.2,1022.9,19.4,NE,28.9,8.1,0.0,No,Yes
2022-11-24,Mangaluru,5.1,13.5,9.8,51.3,1015.3,17.1,N,77.5,2.3,9.3,Yes,Yes
2022-11-25,Mangaluru,15.1,24.6,19.7,72.8,1022.9,21.3,SW,55.8,4.3,0.0,No,No
2022-11-26,Mangaluru,13.1,24.9,18.6,59.7,1015.9,21.2,SW,30.5,8.0,0.0,No,No
2022-11-27,Mysuru,16.7,23.7,20.1,81.0,1012.0,21.7,N,49.7,7.5,14.6,Yes,Yes
2022-11-28,Bengaluru,16.4,27.1,21.9,79.7,1019.6,20.9,,52.7,5.6,0.0,No,Yes
2022-11-29,Mangaluru,14.4,25.4,19.3,76.5,1014.6,17.2,N,91.8,3.0,16.9,Yes,Yes
2022-11-30,Hubballi,14.7,21.6,18.5,89.5,1019.2,18.5,E,47.5,,1.7,Yes,Yes
2022-12-01,Hubballi,8.4,17.7,14.5,66.5,1002.3,23.2,W,49.8,6.8,4.4,Yes,Yes
2022-12-02,Belagavi,10.4,20.3,15.3,75.0,1015.9,23.7,E,46.9,4.9,0.0,No,Yes
2022-12-03,Hubballi,17.1,26.7,23.0,60.0,1013.5,14.7,SE,56.5,4.4,11.5,Yes,No
2022-12-04,Hubballi,17.4,28.9,24.1,96.2,1010.4,13.1,SW,55.7,,14.7,Yes,Yes
2022-12-05,Mangaluru,13.1,20.7,17.6,90.3,1012.9,16.3,N,44.1,8.6,6.1,Yes,Yes
2022-12-06,Mysuru,12.2,25.7,18.8,66.5,1012.7,23.3,NE,48.7,6.6,5.8,Yes,Yes
2022-12-07,Hubballi,11.3,20.8,15.1,70.7,1015.2,23.9,NW,48.8,6.5,0.0,No,Yes
2022-12-08,Mysuru,19.7,29.3,23.6,82.2,1008.5,15.2,SW,49.0,6.4,4.2,Yes,Yes
2022-12-09,Bengaluru,16.0,26.7,21.7,63.8,1016.8,20.1,NW,42.5,4.9,8.7,Yes,Yes
2022-12-10,Hubballi,23.5,33.2,26.9,57.5,1022.0,26.1,SW,65.8,6.8,12.1,Yes,No
2022-12-11,Bengaluru,10.9,22.1,15.8,75.6,1016.5,20.4,NW,50.4,6.4,2.4,Yes,Yes
2022-12-12,Bengaluru,14.0,21.5,17.9,65.8,1019.0,24.3,S,34.3,8.0,3.9,Yes,Yes
2022-12-13,Belagavi,15.2,26.5,20.5,66.8,1020.3,,NE,44.8,4.1,2.0,Yes,Yes
2022-12-14,Mysuru,16.0,27.5,22.2,54.4,1020.9,14.8,SW,47.6,7.0,0.0,No,Yes
2022-12-15,Mysuru,15.8,25.0,18.9,43.5,1024.0,17.6,S,22.4,7.7,0.0,No,No
2022-12-16,Belagavi,11.8,23.1,16.4,66.7,1012.1,18.4,S,76.1,2.1,20.3,Yes,Yes
2022-12-17,Mangaluru,17.7,27.9,23.6,74.5,1010.9,18.6,W,67.8,3.2,3.6,Yes,Yes
2022-12-18,Belagavi,18.7,28.4,23.1,60.7,1018.3,21.8,SE,70.7,2.6,18.7,Yes,Yes
2022-12-19,Belagavi,13.5,22.8,16.7,80.4,1017.8,19.7,S,63.0,3.2,6.8,Yes,Yes
2022-12-20,Belagavi,20.5,32.8,25.9,54.4,1018.0,6.2,E,15.4,8.8,0.0,No,No
2022-12-21,Bengaluru,21.8,30.7,25.3,50.0,1023.5,12.6,NW,68.0,3.9,0.0,No,Yes
2022-12-22,Mysuru,16.8,27.2,21.3,61.6,1014.0,9.0,E,36.7,7.3,3.4,Yes,Yes
2022-12-23,Mangaluru,14.2,27.6,21.2,61.1,1016.0,18.4,SW,37.7,8.9,6.3,Yes,Yes
2022-12-24,Hubballi,18.6,29.2,23.2,71.1,1008.8,18.6,SE,55.8,5.2,17.1,Yes,Yes
2022-12-25,Hubballi,11.3,24.5,17.7,52.3,1024.3,18.7,NE,66.6,1.8,0.0,No,No
2022-12-26,Hubballi,15.0,25.3,21.4,77.8,1011.9,13.6,NE,71.9,3.7,8.8,Yes,Yes
2022-12-27,Mangaluru,8.8,19.4,12.8,84.7,1011.9,20.1,SW,72.5,5.4,16.0,Yes,No
2022-12-28,Hubballi,19.7,28.9,25.1,60.4,1011.6,20.1,SW,44.5,6.2,0.0,No,No
2022-12-29,Mangaluru,8.7,20.7,15.4,75.6,1010.0,12.2,NE,50.3,7.6,9.9,Yes,Yes
2022-12-30,Hubballi,22.4,32.9,27.8,47.6,1009.5,11.2,NE,49.2,,0.0,No,Yes
2022-12-31,Hubballi,14.4,27.0,20.6,73.0,1010.4,17.0,E,52.2,3.4,14.4,Yes,Yes
2023-01-01,Mangaluru,16.4,25.9,21.3,72.3,1006.1,24.1,E,67.3,4.5,9.7,Yes,Yes
2023-01-02,Mysuru,13.9,23.3,19.8,69.8,1008.9,23.6,,,4.9,0.2,No,Yes
2023-01-03,Mangaluru,18.2,27.1,21.3,59.0,1022.4,19.0,SE,57.5,6.5,7.9,Yes,No
2023-01-04,Mangaluru,22.1,33.7,28.2,23.5,1016.3,13.7,SE,0.0,12.2,0.0,No,No
2023-01-05,Belagavi,7.0,19.0,12.7,51.0,1017.1,20.1,NE,47.3,7.1,0.0,No,No
2023-01-06,Bengaluru,23.5,34.0,27.9,50.9,1018.3,14.7,NE,43.7,6.9,1.5,Yes,Yes
2023-01-07,Bengaluru,19.6,30.9,24.3,46.5,1021.4,13.3,E,46.1,7.0,0.0,No,No
2023-01-08,Mysuru,14.0,24.6,18.3,,1003.3,7.7,E,37.4,6.7,0.0,No,Yes
2023-01-09,Mysuru,13.8,24.7,18.9,52.7,1005.9,16.6,NW,26.2,6.1,0.0,No,No
2023-01-10,Mysuru,26.6,34.9,30.1,,1008.0,13.6,N,51.0,5.8,0.0,No,No
2023-01-11,Bengaluru,13.3,22.8,19.7,44.5,1009.5,16.4,N,37.4,7.3,0.0,No,No
2023-01-12,Mysuru,14.1,23.3,19.0,48.3,1010.3,6.8,SW,53.0,4.1,3.0,Yes,Yes
2023-01-13,Mysuru,25.2,34.2,28.3,70.1,1009.4,16.6,NE,43.0,8.0,7.3,Yes,Yes
2023-01-14,Mangaluru,20.1,28.5,25.3,48.5,1012.7,6.1,SW,65.6,5.7,6.3,Yes,Yes
2023-01-15,Mangaluru,13.6,26.3,20.3,50.0,1011.6,20.1,E,60.0,3.4,9.0,Yes,Yes
2023-01-16,Bengaluru,21.7,30.1,25.0,50.4,1007.8,17.7,NE,49.6,7.5,5.1,Yes,Yes
2023-01-17,Mangaluru,16.7,26.7,20.2,59.7,1000.4,14.4,SW,45.7,5.8,10.8,Yes,No
2023-01-18,Mysuru,24.3,34.5,28.8,60.9,1006.2,17.7,SW,62.1,3.9,0.0,No,No
2023-01-19,Mangaluru,22.9,35.0,28.8,18.6,1008.3,11.5,S,38.3,8.1,0.0,No,Yes
2023-01-20,Belagavi,21.4,30.5,26.8,67.2,1009.7,15.6,N,55.5,5.3,12.7,Yes,Yes
2023-01-21,Mangaluru,21.4,30.0,26.3,71.9,1005.2,18.4,SE,69.4,6.5,6.9,Yes,Yes
2023-01-22,Bengaluru,25.0,35.8,32.0,41.9,1008.3,2.8,NE,63.1,3.7,1.1,Yes,No
2023-01-23,Mysuru,21.3,29.4,25.1,42.6,1005.0,13.3,W,23.2,6.0,0.0,No,No
2023-01-24,Mysuru,14.2,27.1,20.5,48.6,1010.0,14.9,S,28.7,7.3,0.0,No,Yes
2023-01-25,Bengaluru,23.6,33.2,27.1,44.7,1005.1,14.1,SE,,8.3,0.0,No,Yes
2023-01-26,Mangaluru,30.1,38.3,33.8,56.2,1006.2,20.7,SW,24.9,6.8,0.5,No,Yes
2023-01-27,Mysuru,17.3,28.2,21.5,29.9,1003.8,10.3,S,36.0,5.4,0.0,No,Yes
2023-01-28,Mysuru,17.8,30.4,24.3,39.6,1009.5,12.2,W,49.9,6.1,0.0,No,Yes
2023-01-29,Belagavi,22.7,33.1,27.5,71.3,1005.8,6.9,E,53.2,3.8,12.4,Yes,Yes
2023-01-30,Bengaluru,21.1,30.5,25.7,41.5,1014.6,20.6,E,33.6,7.6,0.0,No,No
2023-01-31,Mangaluru,17.2,27.7,22.1,67.3,1012.0,,E,68.8,3.9,0.7,No,Yes
2023-02-01,Mangaluru,25.1,36.0,30.7,56.4,1009.5,12.6,SW,49.7,6.5,10.1,Yes,Yes
2023-02-02,Mysuru,30.9,41.7,35.6,30.2,1005.8,14.1,SE,42.2,4.8,0.0,No,No
2023-02-03,Hubballi,20.4,31.1,27.2,59.3,1011.6,16.8,SE,66.1,6.1,0.0,No,Yes
2023-02-04,Belagavi,19.4,29.5,22.9,50.1,,15.6,E,43.2,6.2,0.0,No,No
2023-02-05,Belagavi,15.5,25.8,20.4,45.8,1010.2,24.7,SW,74.2,4.7,0.6,No,Yes
2023-02-06,Belagavi,23.1,34.0,27.8,54.0,,15.8,SE,39.9,7.8,0.0,No,No
2023-02-07,Mysuru,25.5,35.7,31.3,56.6,1011.6,12.1,NW,77.6,2.1,9.7,Yes,Yes
2023-02-08,Bengaluru,22.0,33.4,28.9,59.2,1013.8,11.6,NW,34.0,8.2,0.0,No,No
2023-02-09,Bengaluru,22.9,33.8,27.1,64.6,1009.9,12.3,E,58.6,3.4,13.5,Yes,No
2023-02-10,Belagavi,18.0,30.3,24.8,55.2,1012.5,7.8,NE,,5.2,3.4,Yes,Yes
2023-02-11,Hubballi,16.6,27.2,22.9,33.6,1005.0,13.9,E,55.2,7.8,0.7,No,Yes
2023-02-12,Hubballi,24.5,34.1,30.7,44.2,1006.7,,SW,35.5,8.4,0.0,No,No
2023-02-13,Mangaluru,27.9,35.9,31.1,85.0,1010.6,11.1,N,63.4,7.2,20.4,Yes,Yes
2023-02-14,Hubballi,14.6,27.8,21.4,58.2,1010.5,10.3,NE,38.5,6.3,0.0,No,No
2023-02-15,Belagavi,27.7,38.1,34.0,77.8,1011.3,19.5,SW,,,9.4,Yes,Yes
2023-02-16,Mangaluru,24.3,36.5,30.1,65.9,1014.2,7.7,W,41.5,7.2,8.4,Yes,No
2023-02-17,Belagavi,30.0,37.1,33.5,51.9,1001.5,5.1,E,71.0,4.1,10.7,Yes,Yes
2023-02-18,Bengaluru,17.9,26.1,22.6,52.4,,8.7,N,31.0,6.5,0.0,No,No
2023-02-19,Belagavi,16.2,28.0,22.6,48.2,1009.6,7.0,E,24.1,6.9,0.0,No,No
2023-02-20,Mangaluru,22.8,33.8,27.6,27.6,1004.8,14.7,NE,50.3,6.1,0.0,No,No
2023-02-21,Belagavi,25.5,36.4,30.3,48.5,1025.2,11.7,NW,35.5,5.8,1.4,Yes,Yes
2023-02-22,Mysuru,31.4,40.7,35.5,62.7,1010.8,12.2,E,50.0,4.5,3.6,Yes,Yes
2023-02-23,Mangaluru,28.0,36.8,31.2,,1007.8,17.6,NW,36.5,7.4,0.0,No,No
2023-02-24,Hubballi,22.5,31.6,27.5,52.8,1005.6,10.2,NW,26.4,7.7,0.6,No,No
2023-02-25,Bengaluru,18.4,29.7,24.5,57.9,1005.7,16.0,SE,47.0,7.2,0.0,No,Yes
2023-02-26,Hubballi,30.0,37.4,33.6,36.6,1008.2,18.9,E,58.6,4.6,4.2,Yes,Yes
2023-02-27,Belagavi,18.3,31.6,24.9,42.0,1008.5,11.0,NE,56.8,4.6,0.0,No,No
2023-02-28,Hubballi,30.1,41.0,35.3,35.0,1005.6,15.7,NW,42.5,7.0,5.1,Yes,Yes
2023-03-01,Mangaluru,21.5,33.0,27.7,37.3,1006.5,11.7,S,56.6,4.3,0.0,No,Yes
2023-03-02,Mysuru,29.6,39.3,35.3,31.5,1014.5,16.4,E,21.7,7.4,0.0,No,No
2023-03-03,Hubballi,28.2,36.4,31.7,36.1,1014.7,6.3,SE,34.5,6.4,0.0,No,No
2023-03-04,Belagavi,21.9,34.6,28.5,63.8,1009.0,6.0,NW,56.4,5.0,0.0,No,Yes
2023-03-05,Hubballi,21.2,31.0,27.1,35.6,1000.9,11.0,W,37.3,9.0,0.0,No,No
2023-03-06,Hubballi,24.7,31.3,27.8,48.0,1010.3,8.9,NE,40.5,5.0,0.0,No,No
2023-03-07,Mangaluru,25.6,35.2,31.0,40.4,1015.3,10.4,N,23.1,9.6,0.0,No,No
2023-03-08,Belagavi,24.7,35.8,29.6,60.4,1014.4,11.6,NW,18.0,9.4,0.0,No,No
2023-03-09,Belagavi,20.6,33.5,27.0,61.9,1011.1,15.3,S,62.0,6.7,0.2,No,Yes
2023-03-10,Mysuru,25.3,33.4,28.8,56.5,1014.5,10.7,W,51.2,9.5,0.1,No,No
2023-03-11,Mangaluru,24.4,35.9,29.8,49.7,1007.7,9.0,,58.4,6.9,7.2,Yes,Yes
2023-03-12,Mangaluru,16.8,25.3,21.0,43.1,1010.5,10.9,E,35.7,8.1,0.0,No,No
2023-03-13,Bengaluru,27.4,36.4,31.4,31.5,1003.9,,NE,26.9,6.2,0.0,No,No
2023-03-14,Mysuru,22.6,28.8,25.7,69.1,1008.8,8.5,SE,52.7,4.2,5.3,Yes,Yes
2023-03-15,Mysuru,20.7,30.9,25.0,36.5,1013.9,5.8,NW,52.4,6.1,0.0,No,No
2023-03-16,Belagavi,18.4,28.8,22.9,53.6,1004.3,12.5,SE,42.9,4.4,0.9,No,Yes
2023-03-17,Belagavi,17.8,25.9,22.5,58.2,1002.9,9.9,NE,60.3,5.7,13.1,Yes,Yes
2023-03-18,Mysuru,18.4,28.8,24.3,38.8,1007.7,16.0,W,25.4,5.3,0.0,No,No
2023-03-19,Mangaluru,22.3,31.9,27.0,57.8,1006.0,6.3,SE,45.7,7.6,6.9,Yes,Yes
2023-03-20,Bengaluru,33.9,43.7,37.6,54.5,1010.4,9.9,SW,45.8,5.8,0.0,No,No
2023-03-21,Belagavi,23.2,34.0,27.7,66.0,1004.8,19.3,NW,69.8,4.3,12.9,Yes,Yes
2023-03-22,Bengaluru,27.3,36.5,30.6,39.6,1015.7,8.3,W,44.0,5.4,0.0,No,No
2023-03-23,Mysuru,24.6,35.4,31.5,29.8,1000.6,11.1,S,63.1,2.5,8.2,Yes,No
2023-03-24,Mangaluru,27.2,34.9,30.4,39.1,1013.3,7.2,N,20.4,9.8,0.0,No,No
2023-03-25,Bengaluru,25.8,33.6,29.6,47.6,1003.2,6.6,W,46.0,7.8,0.0,No,Yes
2023-03-26,Hubballi,20.5,30.7,25.2,45.8,998.1,18.2,SE,46.0,5.7,6.9,Yes,No
2023-03-27,Mysuru,29.0,41.4,35.8,40.3,1008.2,12.7,SE,50.4,6.6,0.3,No,No
2023-03-28,Mangaluru,33.5,40.3,37.2,22.1,1005.7,12.5,N,21.7,7.7,0.0,No,No
2023-03-29,Mysuru,18.7,29.2,23.3,50.7,1001.5,5.2,S,70.5,4.5,6.1,Yes,No
2023-03-30,Mysuru,18.9,29.8,25.9,68.7,998.6,13.4,S,52.7,6.5,9.2,Yes,Yes
2023-03-31,Bengaluru,23.5,35.1,28.9,50.6,1007.0,16.6,S,28.9,8.3,3.0,Yes,No
2023-04-01,Bengaluru,20.7,32.5,26.1,52.3,1011.9,16.6,SW,45.7,7.8,0.0,No,No
2023-04-02,Hubballi,25.1,38.2,32.0,51.9,1009.9,14.7,W,41.1,7.2,2.3,Yes,Yes
2023-04-03,Belagavi,22.1,31.7,27.1,49.8,1007.3,7.5,SE,86.7,2.8,6.7,Yes,Yes
2023-04-04,Hubballi,35.6,43.0,38.7,56.2,1009.4,13.3,NW,63.2,3.8,7.2,Yes,Yes
2023-04-05,Mangaluru,31.6,39.5,34.7,49.8,1006.9,14.7,W,45.7,5.6,7.4,Yes,Yes
2023-04-06,Mangaluru,25.1,35.9,30.8,41.3,999.9,4.8,SE,39.8,7.7,0.0,No,No
2023-04-07,Mysuru,30.2,38.1,34.1,35.5,999.9,7.5,NW,53.5,3.7,0.0,No,No
2023-04-08,Bengaluru,29.5,41.1,34.4,42.1,1006.0,15.6,S,56.8,6.6,0.0,No,No
2023-04-09,Mysuru,22.5,32.7,27.7,48.9,1006.2,15.5,SE,0.9,9.6,0.0,No,Yes
2023-04-10,Belagavi,21.0,29.9,26.6,41.4,1011.3,5.9,W,51.2,4.8,0.0,No,No
2023-04-11,Mysuru,26.9,37.2,30.2,49.0,1010.9,15.2,E,45.0,4.9,0.0,No,Yes
2023-04-12,Mangaluru,27.3,38.2,33.3,50.5,1010.1,12.5,W,25.5,8.7,1.4,Yes,No
2023-04-13,Mangaluru,23.7,37.2,30.4,55.3,1005.7,15.2,SE,60.3,5.0,0.6,No,No
2023-04-14,Hubballi,19.5,28.1,23.5,60.7,1000.2,9.6,SW,83.0,5.0,20.1,Yes,Yes
2023-04-15,Mysuru,22.0,30.5,26.6,46.3,1009.2,14.7,S,51.9,4.2,0.1,No,No
2023-04-16,Bengaluru,23.5,35.4,29.5,29.8,1009.8,15.5,W,53.4,4.9,0.0,No,No
2023-04-17,Belagavi,25.4,34.1,29.4,41.4,995.3,10.8,NE,,,15.9,Yes,Yes
2023-04-18,Belagavi,32.4,44.1,37.6,46.1,1003.1,12.3,NW,31.0,6.5,0.0,No,No
2023-04-19,Bengaluru,18.4,28.9,24.1,23.7,1003.8,9.6,S,6.6,9.5,0.0,No,No
2023-04-20,Belagavi,25.1,36.0,31.6,62.4,1007.9,18.9,NE,59.8,5.4,0.6,No,Yes
2023-04-21,Bengaluru,31.1,42.4,35.5,47.6,1003.3,11.8,SE,40.3,7.2,0.0,No,Yes
2023-04-22,Bengaluru,33.6,44.9,38.6,50.5,1007.2,8.6,SE,24.6,9.8,0.0,No,Yes
2023-04-23,Hubballi,24.1,31.7,27.8,62.4,1006.4,9.5,SW,48.8,4.4,5.1,Yes,Yes
2023-04-24,Mysuru,27.1,36.3,31.4,38.6,1006.7,12.9,NE,51.3,6.1,0.0,No,No
2023-04-25,Mangaluru,28.2,35.1,31.6,53.1,1003.9,15.4,W,44.0,5.6,6.9,Yes,Yes
2023-04-26,Mangaluru,26.3,33.5,30.1,45.0,1004.3,7.1,S,31.2,7.9,0.0,No,No
2023-04-27,Mysuru,24.5,35.2,28.8,44.2,1002.2,19.9,N,39.3,7.2,0.0,No,Yes
2023-04-28,Belagavi,26.2,37.6,30.9,37.3,1009.5,13.8,W,39.6,5.5,0.0,No,No
2023-04-29,Bengaluru,13.2,24.9,19.0,66.7,1010.5,14.4,N,22.7,7.0,0.0,No,No
2023-04-30,Mangaluru,26.9,38.7,31.8,42.3,1003.9,12.2,S,39.8,7.3,0.0,No,No
2023-05-01,Hubballi,26.3,32.7,29.5,55.3,1015.4,12.7,SE,27.0,7.8,0.0,No,Yes
2023-05-02,Belagavi,22.0,32.3,28.0,24.5,1006.2,12.1,NE,44.7,6.0,0.0,No,No
2023-05-03,Hubballi,31.9,40.6,37.0,61.3,1015.5,16.8,W,26.1,8.6,0.0,No,No
2023-05-04,Mangaluru,19.3,32.2,26.1,59.9,1004.7,12.7,NE,64.2,5.5,6.3,Yes,Yes
2023-05-05,Mysuru,21.5,33.6,27.1,48.6,997.8,15.9,S,38.3,6.2,3.5,Yes,No
2023-05-06,Mysuru,31.4,41.4,36.6,44.9,1010.0,11.1,S,34.8,6.1,0.0,No,No
2023-05-07,Hubballi,21.0,31.5,25.2,52.5,1009.3,13.7,E,50.4,4.3,0.0,No,No
2023-05-08,Belagavi,22.3,32.6,26.3,75.4,1008.3,9.7,SW,42.2,6.5,11.6,Yes,Yes
2023-05-09,Mangaluru,23.9,31.3,27.8,26.9,1005.0,17.9,NW,39.9,5.0,0.0,No,No
2023-05-10,Bengaluru,27.0,36.2,31.7,57.6,1008.1,9.7,NE,37.1,7.0,0.7,No,No
2023-05-11,Mysuru,25.4,32.8,29.0,37.4,1005.8,11.8,SW,31.6,8.8,0.0,No,No
2023-05-12,Hubballi,16.6,28.6,22.9,48.3,1006.9,11.9,E,50.4,5.4,0.0,No,Yes
2023-05-13,Mangaluru,19.7,30.5,25.9,45.7,1012.7,11.8,SE,26.2,7.2,0.0,No,No
2023-05-14,Belagavi,19.6,31.2,25.5,43.7,1009.5,16.2,NE,23.5,10.4,0.0,No,Yes
2023-05-15,Bengaluru,24.3,34.0,27.5,48.9,1011.7,12.1,SW,48.3,7.8,0.0,No,Yes
2023-05-16,Bengaluru,26.2,34.1,29.5,35.6,1007.5,19.0,S,38.8,5.8,0.0,No,No
2023-05-17,Mysuru,23.8,36.2,29.3,61.7,1007.0,10.2,S,52.2,5.8,10.6,Yes,Yes
2023-05-18,Bengaluru,14.5,25.1,20.5,28.1,1003.1,14.2,SE,41.1,7.0,0.0,No,No
2023-05-19,Mangaluru,28.6,35.6,31.7,56.2,1007.1,10.5,SW,48.4,6.2,8.8,Yes,Yes
2023-05-20,Mysuru,24.2,33.5,28.4,46.0,992.4,15.3,SW,52.5,7.8,17.2,Yes,Yes
2023-05-21,Mysuru,29.2,37.4,32.8,36.1,1006.1,13.7,N,40.9,,0.0,No,No
2023-05-22,Mysuru,25.0,32.4,28.9,52.8,1008.7,13.2,NW,,9.0,0.0,No,No
2023-05-23,Mangaluru,26.4,34.5,31.4,31.9,1012.0,18.6,E,11.5,9.9,0.0,No,Yes
2023-05-24,Hubballi,25.4,34.8,28.8,51.2,1008.0,11.3,S,74.4,5.2,0.0,No,Yes
2023-05-25,Bengaluru,28.3,38.9,32.2,33.9,1011.1,16.3,SW,38.6,7.9,0.0,No,No
2023-05-26,Bengaluru,23.5,33.6,28.8,56.7,998.6,11.0,W,61.9,5.5,3.3,Yes,Yes
2023-05-27,Hubballi,21.2,29.5,26.2,40.3,1009.3,14.6,NE,35.9,,5.1,Yes,No
2023-05-28,Mysuru,29.1,41.5,35.6,46.2,1001.2,9.4,SW,42.6,5.9,3.4,Yes,Yes
2023-05-29,Belagavi,26.3,36.4,29.9,55.3,1003.7,11.6,NE,40.3,7.6,7.2,Yes,No
2023-05-30,Mangaluru,24.1,32.8,28.6,42.7,1008.9,14.0,NW,79.1,3.7,4.5,Yes,Yes
2023-05-31,Mysuru,14.3,24.9,21.0,51.5,1016.3,21.7,W,49.4,6.9,0.0,No,Yes
2023-06-01,Mysuru,14.7,25.2,20.9,34.3,1011.8,14.9,NE,30.7,9.7,0.0,No,No
2023-06-02,Mysuru,21.7,33.7,27.1,60.3,1010.2,21.2,SE,24.3,6.6,0.0,No,No
2023-06-03,Bengaluru,20.3,31.0,26.4,74.1,,15.5,W,84.2,4.3,12.6,Yes,Yes
2023-06-04,Bengaluru,18.4,28.8,23.2,86.6,1006.7,13.2,N,57.2,4.8,19.4,Yes,Yes
2023-06-05,Belagavi,19.5,29.4,26.1,54.5,1007.6,20.9,NW,57.9,6.3,8.2,Yes,Yes
2023-06-06,Mangaluru,26.4,35.9,31.8,63.1,1012.6,16.6,E,63.1,4.7,6.3,Yes,Yes
2023-06-07,Mysuru,22.3,32.0,28.1,32.5,1003.6,12.4,NE,,10.0,0.0,No,Yes
2023-06-08,Bengaluru,15.0,23.8,20.6,72.1,1013.6,16.9,NE,63.9,4.8,19.5,Yes,Yes
2023-06-09,Hubballi,18.9,28.1,24.6,63.6,1008.8,13.9,NW,41.4,5.8,1.3,Yes,Yes
2023-06-10,Bengaluru,16.1,26.4,21.7,48.7,1014.9,7.2,S,29.6,8.0,8.2,Yes,No
2023-06-11,Mysuru,19.9,28.5,23.2,69.6,1015.7,19.0,NW,70.3,4.5,13.0,Yes,Yes
2023-06-12,Mysuru,17.6,27.2,23.0,52.0,1002.6,19.7,N,43.4,7.7,0.2,No,Yes
2023-06-13,Bengaluru,16.5,27.3,22.6,49.8,1008.2,22.8,S,52.7,6.1,3.5,Yes,Yes
2023-06-14,Hubballi,16.4,25.4,19.4,61.2,1006.9,17.2,NW,55.7,8.3,0.0,No,Yes
2023-06-15,Hubballi,17.2,27.7,23.7,43.0,1002.2,14.6,SE,51.8,5.6,6.7,Yes,Yes
2023-06-16,Mysuru,15.1,25.0,21.9,68.3,1006.2,19.0,SE,29.0,7.5,17.5,Yes,Yes
2023-06-17,Bengaluru,8.8,16.3,12.3,43.6,1023.7,19.2,E,33.7,6.5,0.0,No,No
2023-06-18,Mangaluru,26.9,38.8,32.1,43.9,1014.7,22.4,W,,7.0,0.0,No,No
2023-06-19,Mangaluru,24.6,31.2,28.1,45.9,1021.3,15.7,SE,30.9,7.7,0.0,No,No
2023-06-20,Mysuru,18.0,25.6,22.1,66.1,1016.0,15.3,W,57.9,5.5,9.9,Yes,Yes
2023-06-21,Hubballi,18.0,26.8,23.5,49.9,1008.2,13.2,E,62.8,4.9,15.9,Yes,Yes
2023-06-22,Mangaluru,14.4,23.1,18.6,41.4,1010.1,18.3,S,61.7,4.1,1.6,Yes,Yes
2023-06-23,Bengaluru,25.5,35.6,30.0,50.5,1015.1,10.1,NE,40.1,5.6,8.0,Yes,Yes
2023-06-24,Belagavi,24.7,37.3,30.6,57.7,1014.4,19.5,NE,,5.2,2.0,Yes,Yes
2023-06-25,Belagavi,18.2,29.7,23.5,44.1,1009.4,18.8,W,49.3,7.3,0.2,No,Yes
2023-06-26,Hubballi,21.8,30.9,26.9,44.7,1004.9,18.9,N,52.2,7.3,2.2,Yes,Yes
2023-06-27,Belagavi,19.0,28.9,23.3,84.1,1029.0,17.2,SE,45.5,6.1,10.0,Yes,Yes
2023-06-28,Bengaluru,11.3,22.8,17.2,48.7,1011.9,22.8,N,71.8,2.9,1.2,Yes,Yes
2023-06-29,Mysuru,16.0,24.1,20.7,55.4,1011.1,20.3,N,61.1,4.8,8.6,Yes,Yes
2023-06-30,Mysuru,16.2,27.5,22.8,55.2,1013.4,14.4,NE,61.4,7.4,0.0,No,Yes
2023-07-01,Bengaluru,14.9,24.5,20.3,54.8,1011.7,14.6,SE,65.0,5.8,2.5,Yes,Yes
2023-07-02,Mysuru,15.9,24.7,21.1,67.6,1013.7,13.5,NE,60.0,5.7,2.8,Yes,Yes
2023-07-03,Bengaluru,15.2,24.7,21.4,71.7,1019.6,19.3,W,38.3,8.0,0.8,No,Yes
